LIMIT_BAL,Sex,Education,AGE,difference,default,,,
1.00E+05,1,3,30,366676,0,,,
130000,1,3,29,568714,0,,,
90000,0,3,29,294546,0,,,
180000,1,3,34,206017,0,,,
280000,1,2,45,1170000,0,,,
2.00E+05,0,4,45,-76,0,,,
110000,0,3,42,338979,0,,,
260000,0,4,36,334581,0,,,
430000,1,4,30,322862,0,,,
70000,1,4,34,207653,0,,,
120000,0,3,34,-14596,0,,,
240000,1,4,41,-334,0,,,
140000,1,3,42,367815,0,,,
10000,0,3,27,25862,0,,,
110000,1,4,26,394559,0,,,
90000,1,4,27,348564,0,,,
180000,1,3,41,579046,0,,,
10000,1,3,37,5327,0,,,
480000,0,3,58,2201370,0,,,
330000,0,4,45,1155610,0,,,
220000,1,3,45,991018,0,,,
50000,1,3,33,115503,0,,,
5.00E+05,1,4,43,-113,0,,,
50000,1,3,38,132361,0,,,
230000,1,2,41,-12,0,,,
260000,1,4,29,0,0,,,
2.00E+05,0,3,45,807858,0,,,
30000,1,4,23,81138,0,,,
150000,1,2,28,184644,0,,,
3.00E+05,1,4,27,-61,0,,,
330000,0,4,39,1410551,0,,,
80000,0,3,36,193073,0,,,
60000,0,3,41,126069,0,,,
280000,1,3,38,12949,0,,,
310000,1,3,29,554903,0,,,
210000,1,4,36,0,0,,,
440000,1,3,39,2154937,0,,,
50000,1,3,37,9855,0,,,
130000,1,3,27,7095,0,,,
2.00E+05,1,2,29,0,0,,,
3.00E+05,1,3,36,475428,0,,,
360000,1,3,46,-216,0,,,
50000,1,3,30,0,0,,,
80000,1,2,29,-85,0,,,
340000,1,4,41,1389310,0,,,
130000,0,3,27,75151,0,,,
170000,0,3,37,0,0,,,
2.00E+05,0,3,41,70907,0,,,
60000,0,2,25,193934,0,,,
60000,0,2,46,189651,0,,,
150000,1,3,30,375905,0,,,
30000,0,1,56,22516,0,,,
240000,1,3,29,98507,0,,,
50000,1,3,37,23186,0,,,
80000,0,3,38,221142,0,,,
120000,0,4,45,560613,0,,,
310000,1,3,43,119779,0,,,
150000,0,4,30,0,0,,,
5.00E+05,0,3,39,0,0,,,
70000,0,4,33,112980,0,,,
80000,1,3,47,2235,0,,,
350000,1,3,33,1473335,0,,,
150000,0,4,28,-149,0,,,
150000,1,4,30,14805,0,,,
170000,1,4,27,0,0,,,
230000,1,2,30,0,0,,,
320000,0,4,32,0,0,,,
3.00E+05,1,2,29,-162,0,,,
130000,1,3,29,0,0,,,
10000,1,3,23,0,0,,,
40000,0,3,22,9724,0,,,
180000,0,3,32,50038,0,,,
140000,0,3,32,97022,0,,,
140000,1,4,27,508698,0,,,
360000,0,3,31,77447,0,,,
350000,0,4,62,0,0,,,
210000,0,3,40,0,0,,,
20000,0,3,25,390,0,,,
190000,0,3,26,675643,0,,,
210000,1,4,37,885935,0,,,
130000,1,4,26,-8,0,,,
160000,1,4,34,0,0,,,
230000,1,2,47,585928,0,,,
360000,1,2,37,0,0,,,
30000,0,3,25,18649,0,,,
450000,0,4,54,0,0,,,
220000,0,4,31,392941,0,,,
180000,1,2,36,180965,0,,,
340000,0,3,39,554544,0,,,
30000,1,3,24,106544,0,,,
220000,0,4,35,658994,0,,,
2.00E+05,0,4,35,-63,0,,,
290000,1,4,30,-33,0,,,
30000,1,2,47,107692,0,,,
280000,0,4,37,-31,0,,,
480000,0,4,49,-5865,0,,,
280000,0,3,41,-13,0,,,
120000,1,4,25,216413,0,,,
140000,1,3,32,627721,0,,,
380000,0,4,34,431443,0,,,
140000,1,3,30,467881,0,,,
60000,1,2,26,120816,0,,,
60000,0,3,44,265069,0,,,
210000,0,3,47,-174024,0,,,
120000,0,4,31,0,0,,,
150000,0,3,23,132845,0,,,
20000,0,2,46,33080,0,,,
280000,1,4,32,1004901,0,,,
260000,0,3,29,151,0,,,
10000,1,4,37,0,0,,,
30000,0,3,34,93567,0,,,
50000,1,2,22,61486,0,,,
90000,1,3,24,352483,0,,,
150000,1,3,29,5938,0,,,
80000,1,2,33,279488,0,,,
290000,0,3,28,1020527,0,,,
2.00E+05,0,3,30,245178,0,,,
190000,1,3,35,478967,0,,,
110000,1,4,31,0,0,,,
280000,1,4,29,47,0,,,
1.00E+05,1,3,24,-270,0,,,
210000,1,3,33,112902,0,,,
360000,1,4,27,459825,0,,,
70000,0,2,47,180101,0,,,
5.00E+05,0,4,31,12194,0,,,
80000,0,4,26,76483,0,,,
1.00E+05,0,3,28,361140,0,,,
20000,0,3,34,81495,0,,,
50000,0,2,37,122209,0,,,
390000,1,3,28,7894,0,,,
220000,0,3,38,598011,0,,,
1.00E+05,1,3,25,318217,0,,,
120000,1,3,49,2986,0,,,
2.00E+05,1,4,40,-315,0,,,
240000,1,2,28,1001633,0,,,
4.00E+05,1,3,32,981472,0,,,
80000,1,3,36,0,0,,,
60000,1,3,29,144187,0,,,
290000,0,4,43,1055453,0,,,
20000,0,4,29,91741,0,,,
130000,1,3,32,574222,0,,,
140000,1,3,29,372790,0,,,
380000,1,4,43,463249,0,,,
20000,0,3,27,71073,0,,,
320000,1,3,46,92,0,,,
3.00E+05,0,4,25,119332,0,,,
30000,0,3,47,115555,0,,,
130000,1,2,33,361372,0,,,
70000,0,3,37,225192,0,,,
360000,0,2,53,0,0,,,
5.00E+05,1,4,38,211144,0,,,
50000,1,3,38,133134,0,,,
240000,1,3,27,8205,0,,,
120000,1,3,35,561007,0,,,
360000,1,1,36,10842,0,,,
130000,1,3,26,65387,0,,,
2.00E+05,1,4,44,656933,0,,,
380000,1,4,35,0,0,,,
50000,0,3,33,60521,0,,,
150000,1,4,25,746099,0,,,
50000,1,4,23,23625,0,,,
10000,1,3,37,38862,0,,,
360000,0,3,40,1949,0,,,
70000,0,3,36,84461,0,,,
70000,1,3,22,197737,0,,,
4.00E+05,1,4,55,188305,0,,,
140000,0,3,30,0,0,,,
20000,0,3,28,93402,0,,,
360000,1,4,35,16651,0,,,
230000,1,4,33,54840,0,,,
110000,1,3,46,534770,0,,,
50000,1,4,22,150135,0,,,
140000,0,4,27,36552,0,,,
130000,0,4,27,11782,0,,,
50000,1,2,53,79240,0,,,
30000,0,2,25,39660,0,,,
50000,1,4,25,22023,0,,,
360000,0,3,39,0,0,,,
560000,0,4,40,1869341,0,,,
270000,1,4,29,463743,0,,,
1.00E+05,0,2,52,96580,0,,,
20000,1,3,23,39989,0,,,
1.00E+05,1,4,38,269968,0,,,
130000,1,4,29,865,0,,,
160000,1,3,60,0,0,,,
180000,1,2,40,97628,0,,,
210000,1,3,45,0,0,,,
80000,0,3,29,72040,0,,,
430000,1,3,33,743071,0,,,
110000,1,3,28,19384,0,,,
280000,0,3,33,62706,0,,,
5.00E+05,1,4,36,-342,0,,,
370000,0,3,28,1166442,0,,,
2.00E+05,0,4,27,45361,0,,,
30000,0,2,26,103059,0,,,
360000,0,3,31,1146222,0,,,
20000,0,2,26,-780,0,,,
50000,1,1,40,212047,0,,,
130000,0,3,32,278041,0,,,
280000,1,4,29,-14,0,,,
220000,1,3,37,0,0,,,
410000,1,2,34,-246,0,,,
50000,0,3,34,127538,0,,,
70000,0,4,39,245821,0,,,
140000,1,3,34,90054,0,,,
280000,1,2,37,733074,0,,,
2.00E+05,0,4,41,-52,0,,,
50000,1,4,25,142564,0,,,
320000,0,3,34,335702,0,,,
130000,0,2,39,-19,0,,,
50000,1,4,22,0,0,,,
160000,1,2,45,-2596,0,,,
20000,1,3,45,-390,0,,,
3.00E+05,0,4,45,273787,0,,,
1.00E+05,1,3,23,79880,0,,,
260000,1,4,40,0,0,,,
1.00E+05,0,4,43,228436,0,,,
90000,0,3,39,328570,0,,,
50000,1,3,34,237271,0,,,
170000,1,3,23,148931,0,,,
110000,1,3,41,283715,0,,,
360000,1,4,27,0,0,,,
2.00E+05,0,4,32,879866,0,,,
70000,0,4,28,187756,0,,,
210000,0,3,31,454622,0,,,
220000,1,3,35,431938,0,,,
90000,1,4,29,360550,0,,,
330000,1,4,42,-3,0,,,
130000,1,3,40,-1049,0,,,
190000,1,3,53,643699,0,,,
130000,1,3,23,499437,0,,,
110000,0,3,29,0,0,,,
180000,1,3,29,124208,0,,,
280000,1,3,31,-269,0,,,
340000,1,4,26,-200,0,,,
290000,1,3,38,737560,0,,,
20000,0,3,31,-735,0,,,
180000,0,3,33,530937,0,,,
50000,0,3,41,116019,0,,,
20000,1,3,39,74129,0,,,
250000,1,4,29,249,0,,,
90000,1,4,38,0,0,,,
80000,1,4,24,8704,0,,,
530000,0,3,54,122486,0,,,
4.00E+05,1,3,24,300603,0,,,
80000,1,3,44,282847,0,,,
450000,0,4,34,-110,0,,,
2.00E+05,0,2,37,400251,0,,,
390000,0,2,39,935125,0,,,
70000,0,3,26,310242,0,,,
50000,1,3,37,62605,0,,,
350000,1,4,40,-228,0,,,
330000,1,4,34,123548,0,,,
420000,0,4,59,492523,0,,,
80000,1,3,27,-9,0,,,
4.00E+05,0,2,57,175174,0,,,
240000,1,4,30,9851,0,,,
310000,1,3,40,345179,0,,,
20000,1,3,22,81999,0,,,
2.00E+05,1,4,40,44587,0,,,
290000,1,3,36,-111,0,,,
120000,1,4,51,256501,0,,,
160000,1,4,38,0,0,,,
50000,0,3,28,-48639,0,,,
160000,1,2,32,-142,0,,,
140000,1,4,24,152595,0,,,
210000,1,4,30,439829,0,,,
50000,1,2,55,141319,0,,,
520000,0,4,39,-11,0,,,
2.00E+05,1,3,33,36558,0,,,
80000,0,2,34,276128,0,,,
260000,1,2,49,-6331,0,,,
90000,1,2,39,4795,0,,,
5.00E+05,0,4,39,-5293,0,,,
2.00E+05,1,3,46,115221,0,,,
360000,1,4,32,0,0,,,
4.00E+05,1,3,30,67582,0,,,
80000,0,1,41,296343,0,,,
330000,1,2,40,399937,0,,,
360000,1,3,32,40734,0,,,
1.00E+05,0,2,30,223061,0,,,
160000,1,3,31,23802,0,,,
5.00E+05,0,4,59,0,0,,,
2.00E+05,1,3,37,324998,0,,,
320000,1,4,28,-95,0,,,
20000,0,3,21,18283,0,,,
50000,0,3,40,46824,0,,,
160000,0,4,32,-155,0,,,
170000,1,3,42,3309,0,,,
250000,1,4,35,117882,0,,,
220000,1,3,30,17121,0,,,
260000,1,3,36,15162,0,,,
50000,0,2,45,690,0,,,
230000,1,4,41,1344,0,,,
60000,1,2,34,146245,0,,,
170000,0,3,64,-8,0,,,
170000,0,4,37,0,0,,,
340000,1,3,42,-60,0,,,
1.00E+05,1,3,29,172799,0,,,
230000,1,2,48,12394,0,,,
1.00E+05,0,1,38,469681,0,,,
1.00E+05,1,4,41,-11939,0,,,
350000,1,4,41,0,0,,,
310000,1,3,27,390,0,,,
210000,1,4,37,349,0,,,
230000,0,3,27,7374,0,,,
210000,1,3,23,50466,0,,,
320000,1,4,31,193,0,,,
210000,0,4,47,-40,0,,,
50000,1,2,31,151212,0,,,
5.00E+05,0,4,37,-300,0,,,
220000,1,4,43,-317,0,,,
5.00E+05,1,4,54,10523,0,,,
20000,0,2,40,85369,0,,,
50000,1,4,34,144997,0,,,
90000,1,4,26,155955,0,,,
450000,1,4,36,38,0,,,
60000,1,2,33,184392,0,,,
110000,0,3,37,351759,0,,,
5.00E+05,1,3,34,607416,0,,,
180000,0,3,39,-626,0,,,
2.00E+05,0,2,28,130341,0,,,
2.00E+05,1,3,43,911104,0,,,
180000,0,4,28,841712,0,,,
5.00E+05,0,4,41,16283,0,,,
80000,0,4,25,58041,0,,,
240000,1,3,26,800889,0,,,
460000,0,3,30,1280455,0,,,
80000,1,2,49,325531,0,,,
450000,1,4,29,291190,0,,,
5.00E+05,0,3,33,26837,0,,,
2.00E+05,1,3,30,946039,0,,,
280000,1,4,29,191802,0,,,
130000,1,2,24,373661,0,,,
390000,1,4,29,672071,0,,,
4.00E+05,1,2,42,0,0,,,
1.00E+05,1,3,37,0,0,,,
20000,0,3,35,92068,0,,,
80000,1,4,32,2040,0,,,
180000,1,3,29,0,0,,,
280000,1,3,38,1022790,0,,,
80000,1,3,22,20324,0,,,
30000,1,4,24,64810,0,,,
380000,0,4,27,256574,0,,,
360000,0,4,26,1658,0,,,
460000,0,3,55,210140,0,,,
160000,0,2,38,407068,0,,,
110000,0,3,39,268631,0,,,
50000,1,3,42,211841,0,,,
220000,0,4,35,126738,0,,,
210000,1,3,24,-1788,0,,,
130000,1,3,22,22745,0,,,
150000,1,3,24,-35,0,,,
290000,0,4,28,-101,0,,,
240000,0,4,46,1898619,0,,,
380000,0,4,33,401206,0,,,
50000,0,4,38,-30,0,,,
180000,0,3,43,364170,0,,,
80000,1,3,36,108855,0,,,
280000,0,4,33,-339603,0,,,
40000,1,4,27,84153,0,,,
70000,1,3,33,65279,0,,,
50000,1,4,25,56500,0,,,
310000,1,3,48,0,0,,,
320000,1,3,33,20992,0,,,
50000,0,3,23,39790,0,,,
60000,0,4,30,0,0,,,
5.00E+05,0,2,56,594554,0,,,
2.00E+05,1,4,50,23489,0,,,
30000,0,1,49,125934,0,,,
40000,1,4,26,14239,0,,,
2.00E+05,1,4,38,-50,0,,,
20000,0,3,25,34909,0,,,
380000,1,3,48,1539987,0,,,
130000,1,4,33,320131,0,,,
360000,0,4,29,2016,0,,,
180000,0,1,40,403562,0,,,
2.00E+05,1,4,37,172961,0,,,
460000,0,4,34,1679125,0,,,
10000,0,3,27,36496,0,,,
50000,1,3,39,86485,0,,,
1.00E+05,1,4,39,0,0,,,
1.00E+05,1,2,41,3535,0,,,
570000,1,4,28,139423,0,,,
5.00E+05,1,4,28,19000,0,,,
210000,1,4,39,1893,0,,,
190000,0,3,42,124230,0,,,
180000,1,3,39,0,0,,,
50000,0,3,45,108324,0,,,
440000,1,4,34,20963,0,,,
150000,1,2,38,439494,0,,,
90000,1,2,68,-825,0,,,
380000,0,3,42,-1387,0,,,
250000,1,3,40,-3,0,,,
90000,1,4,29,272305,0,,,
2.00E+05,0,3,31,887422,0,,,
170000,0,3,27,636747,0,,,
5.00E+05,1,3,50,-254,0,,,
170000,1,2,40,703960,0,,,
210000,1,3,53,0,0,,,
50000,0,3,24,83291,0,,,
110000,1,2,43,114008,0,,,
50000,0,3,35,110628,0,,,
70000,0,3,30,319178,0,,,
5.00E+05,0,3,53,5144,0,,,
50000,1,3,42,172086,0,,,
3.00E+05,1,3,35,16232,0,,,
360000,1,3,42,67745,0,,,
60000,1,3,23,263917,0,,,
60000,0,3,33,43644,0,,,
360000,1,3,31,1604711,0,,,
210000,0,3,39,0,0,,,
220000,1,3,40,21667,0,,,
2.00E+05,0,2,36,0,0,,,
20000,0,3,50,15001,0,,,
1.00E+05,1,3,34,477500,0,,,
20000,0,2,23,76168,0,,,
240000,0,4,39,916565,0,,,
290000,1,4,41,0,0,,,
290000,1,3,32,378604,0,,,
70000,1,4,29,337535,0,,,
90000,0,3,28,0,0,,,
160000,0,3,55,598850,0,,,
360000,1,4,46,124707,0,,,
250000,1,3,44,131610,0,,,
310000,1,3,34,1197,0,,,
20000,0,3,27,0,0,,,
110000,1,2,53,508457,0,,,
80000,1,4,29,746,0,,,
450000,1,4,29,29020,0,,,
180000,0,4,33,75373,0,,,
20000,0,1,28,-5000,0,,,
390000,0,4,44,119441,0,,,
230000,0,4,40,0,0,,,
50000,0,3,52,124462,0,,,
170000,0,1,28,316240,0,,,
220000,1,3,32,682490,0,,,
70000,0,3,37,291758,0,,,
150000,1,3,29,332405,0,,,
40000,1,3,48,93220,0,,,
360000,0,4,30,764363,0,,,
430000,1,4,37,-4,0,,,
190000,1,3,29,0,0,,,
80000,1,3,29,48175,0,,,
240000,1,4,38,1175,0,,,
160000,0,4,27,-10,0,,,
330000,1,4,39,234229,0,,,
210000,1,4,40,255583,0,,,
150000,1,4,32,241973,0,,,
360000,1,4,43,48105,0,,,
150000,1,4,25,381893,0,,,
1.00E+05,1,4,29,196266,0,,,
270000,1,3,33,-5,0,,,
2.00E+05,0,3,36,2158,0,,,
240000,1,3,33,1135439,0,,,
50000,1,3,26,48190,0,,,
130000,0,4,28,323572,0,,,
50000,0,3,47,113928,0,,,
140000,1,4,35,122594,0,,,
270000,0,2,47,830254,0,,,
390000,1,3,39,14365,0,,,
2.00E+05,1,3,23,0,0,,,
30000,0,3,43,69948,0,,,
80000,1,3,27,0,0,,,
110000,1,3,45,97495,0,,,
150000,0,2,44,209925,0,,,
170000,1,4,37,24686,0,,,
20000,0,3,24,-1520,0,,,
1.00E+05,1,3,29,0,0,,,
170000,0,3,33,0,0,,,
80000,1,2,32,0,0,,,
50000,1,3,37,193729,0,,,
50000,1,3,25,0,0,,,
210000,1,3,42,916,0,,,
340000,1,4,34,325660,0,,,
30000,1,3,29,-4,0,,,
50000,0,2,44,66688,0,,,
50000,1,3,33,183094,0,,,
50000,1,4,23,62689,0,,,
330000,1,3,59,349850,0,,,
230000,1,3,32,633175,0,,,
180000,1,4,38,0,0,,,
2.00E+05,1,3,26,0,0,,,
2.00E+05,1,1,43,415215,0,,,
30000,0,2,48,139676,0,,,
30000,0,3,62,1990,0,,,
220000,0,2,48,10789,0,,,
270000,0,4,40,27210,0,,,
170000,1,3,51,13484,0,,,
140000,1,3,48,1215618,0,,,
50000,1,3,50,209273,0,,,
1.00E+05,1,3,38,330573,0,,,
20000,0,3,36,0,0,,,
50000,0,3,41,390,0,,,
360000,0,4,37,25715,0,,,
210000,1,3,30,823059,0,,,
180000,0,3,33,-21,0,,,
250000,0,2,34,0,0,,,
270000,1,3,29,191678,0,,,
480000,1,3,34,1749826,0,,,
50000,1,3,27,135729,0,,,
320000,1,4,27,76580,0,,,
50000,1,2,45,115030,0,,,
150000,1,3,38,47878,0,,,
360000,1,4,26,188,0,,,
5.00E+05,1,4,49,2000007,0,,,
230000,1,4,29,29160,0,,,
120000,1,4,26,532207,0,,,
170000,1,4,30,87051,0,,,
350000,1,2,64,141621,0,,,
70000,1,2,52,211428,0,,,
140000,0,4,27,398581,0,,,
3.00E+05,1,4,40,384969,0,,,
250000,1,1,33,980153,0,,,
520000,1,4,28,199289,0,,,
210000,0,4,31,0,0,,,
130000,1,3,37,208235,0,,,
270000,1,4,37,0,0,,,
140000,1,4,25,5,0,,,
150000,0,3,38,-22,0,,,
360000,0,4,34,-24,0,,,
2.00E+05,0,3,30,0,0,,,
20000,0,3,30,83936,0,,,
210000,1,3,27,402370,0,,,
240000,1,4,28,51272,0,,,
210000,1,4,46,-1,0,,,
240000,1,3,37,350676,0,,,
2.00E+05,1,4,37,7870,0,,,
1.00E+05,1,4,28,0,0,,,
70000,0,4,28,-44,0,,,
490000,1,3,28,343804,0,,,
450000,1,4,49,0,0,,,
180000,1,3,31,740380,0,,,
50000,1,3,35,32891,0,,,
180000,1,4,27,465759,0,,,
80000,1,3,32,372077,0,,,
360000,1,3,34,1198291,0,,,
290000,1,4,34,41101,0,,,
4.00E+05,1,3,38,45193,0,,,
50000,0,4,27,62327,0,,,
90000,1,4,33,147667,0,,,
280000,0,3,30,0,0,,,
240000,0,4,33,203563,0,,,
80000,1,4,24,111178,0,,,
90000,0,4,26,18612,0,,,
140000,0,3,48,463736,0,,,
60000,1,3,23,114263,0,,,
280000,0,3,38,-44,0,,,
20000,1,2,23,91263,0,,,
150000,1,4,23,547467,0,,,
230000,1,4,30,-59,0,,,
390000,1,3,49,10122,0,,,
110000,1,4,29,1380,0,,,
180000,1,4,34,-20,0,,,
230000,1,3,40,11820,0,,,
280000,0,3,35,-120,0,,,
80000,0,3,28,350874,0,,,
110000,1,3,39,512610,0,,,
230000,1,4,36,557279,0,,,
110000,1,3,23,214853,0,,,
210000,0,3,33,41545,0,,,
140000,0,3,26,174650,0,,,
60000,0,3,40,180164,0,,,
180000,1,3,33,589242,0,,,
150000,0,1,24,253474,0,,,
240000,1,2,27,0,0,,,
440000,1,4,35,566365,0,,,
180000,1,4,27,0,0,,,
290000,1,1,35,110149,0,,,
190000,1,3,52,0,0,,,
50000,1,3,49,224107,0,,,
90000,1,2,40,50373,0,,,
80000,1,3,31,390,0,,,
20000,0,2,44,1170,0,,,
110000,1,4,43,503169,0,,,
260000,0,4,29,424085,0,,,
2.00E+05,1,3,26,110838,0,,,
70000,0,4,43,264331,0,,,
290000,1,4,30,195770,0,,,
280000,1,3,31,423152,0,,,
160000,0,2,36,-4,0,,,
210000,1,3,30,598278,0,,,
4.00E+05,0,3,33,209192,0,,,
150000,1,4,24,74306,0,,,
20000,0,3,38,82927,0,,,
140000,1,3,26,388545,0,,,
30000,1,3,27,133823,0,,,
320000,1,3,34,0,0,,,
450000,1,4,39,-986,0,,,
50000,1,3,27,197174,0,,,
150000,0,4,55,575048,0,,,
3.00E+05,1,3,40,-40,0,,,
80000,0,3,25,72834,0,,,
410000,0,4,37,331743,0,,,
380000,1,3,39,1225660,0,,,
50000,1,3,37,-356,0,,,
50000,0,2,52,198450,0,,,
160000,1,2,36,880,0,,,
120000,0,4,38,63866,0,,,
3.00E+05,0,4,30,53635,0,,,
30000,1,3,24,75278,0,,,
240000,1,3,46,464065,0,,,
20000,0,3,22,41958,0,,,
130000,1,4,27,0,0,,,
290000,1,3,24,818997,0,,,
50000,1,3,35,165374,0,,,
5.00E+05,1,4,41,0,0,,,
2.00E+05,1,3,32,-10,0,,,
320000,1,3,39,5,0,,,
1.00E+05,1,2,39,8874,0,,,
210000,1,4,32,75,0,,,
360000,1,4,35,0,0,,,
180000,1,4,27,339222,0,,,
360000,0,3,32,48639,0,,,
260000,1,3,38,881066,0,,,
4.00E+05,1,3,49,-74,0,,,
1.00E+05,0,2,35,384278,0,,,
3.00E+05,1,3,28,1448717,0,,,
5.00E+05,0,4,40,-233,0,,,
90000,1,2,60,55419,0,,,
110000,1,3,35,332127,0,,,
4.00E+05,1,3,29,4568,0,,,
130000,1,3,33,544673,0,,,
180000,1,4,35,750,0,,,
140000,1,3,25,226206,0,,,
240000,1,3,37,0,0,,,
280000,0,4,49,-284,0,,,
490000,0,4,28,609834,0,,,
350000,1,4,27,266653,0,,,
10000,1,3,40,-1073,0,,,
50000,1,3,22,131592,0,,,
2.00E+05,0,3,27,582925,0,,,
4.00E+05,1,4,39,0,0,,,
180000,1,3,37,76521,0,,,
50000,0,2,43,86605,0,,,
110000,1,4,32,29000,0,,,
150000,1,4,37,15275,0,,,
120000,1,3,29,416263,0,,,
310000,0,2,43,9415,0,,,
150000,0,4,30,-12,0,,,
650000,0,4,44,-118,0,,,
230000,0,3,36,4916,0,,,
80000,1,3,28,117057,0,,,
40000,1,3,30,188988,0,,,
70000,0,3,29,253927,0,,,
180000,1,4,31,5196,0,,,
50000,1,3,34,201632,0,,,
310000,1,4,29,-9152,0,,,
20000,0,2,51,32373,0,,,
140000,0,2,39,568529,0,,,
310000,0,3,37,0,0,,,
5.00E+05,1,4,34,0,0,,,
360000,0,3,31,1177009,0,,,
150000,0,3,58,0,0,,,
80000,1,2,41,297779,0,,,
320000,0,4,60,189,0,,,
60000,1,3,37,215397,0,,,
20000,0,3,35,68698,0,,,
60000,1,4,23,84948,0,,,
50000,1,4,34,-1380,0,,,
220000,1,2,34,-2847,0,,,
210000,1,3,47,99894,0,,,
290000,1,3,43,567105,0,,,
3.00E+05,0,4,45,803668,0,,,
380000,0,2,39,247412,0,,,
50000,0,3,23,178735,0,,,
30000,1,3,22,95878,0,,,
420000,1,4,34,17161,0,,,
50000,1,2,50,115812,0,,,
340000,1,3,39,323684,0,,,
50000,1,4,26,2212,0,,,
50000,0,3,26,935,0,,,
230000,0,4,33,871495,0,,,
160000,0,2,42,326821,0,,,
80000,1,2,30,128452,0,,,
190000,0,3,38,12112,0,,,
50000,1,3,23,56246,0,,,
2.00E+05,1,4,47,-1297,0,,,
140000,1,3,30,68033,0,,,
180000,1,4,29,0,0,,,
220000,0,2,33,195613,0,,,
4.00E+05,1,4,37,148899,0,,,
180000,1,4,26,0,0,,,
180000,0,3,40,295634,0,,,
50000,1,4,40,187977,0,,,
170000,0,3,29,14060,0,,,
50000,1,3,22,82178,0,,,
70000,1,2,38,105425,0,,,
350000,1,3,47,392753,0,,,
4.00E+05,1,4,27,-3710,0,,,
140000,1,3,49,997,0,,,
80000,1,3,42,45000,0,,,
250000,0,3,50,288460,0,,,
460000,0,4,41,-130,0,,,
120000,1,4,29,0,0,,,
70000,1,4,25,231346,0,,,
30000,0,2,54,106153,0,,,
240000,1,4,30,-2939,0,,,
390000,1,4,37,0,0,,,
3.00E+05,1,4,36,79182,0,,,
280000,1,3,35,974643,0,,,
230000,1,4,31,4056,0,,,
120000,1,4,24,0,0,,,
10000,1,4,22,29584,0,,,
4.00E+05,1,3,46,112854,0,,,
20000,0,2,37,34172,0,,,
250000,0,3,44,910338,0,,,
80000,1,3,25,0,0,,,
2.00E+05,1,4,52,-3,0,,,
640000,1,2,34,213617,0,,,
420000,0,3,41,-133,0,,,
320000,1,4,29,946672,0,,,
50000,0,2,26,197465,0,,,
5.00E+05,0,3,29,98643,0,,,
180000,1,4,30,-256,0,,,
60000,0,4,28,206967,0,,,
410000,1,4,31,1601053,0,,,
250000,1,4,35,347403,0,,,
30000,1,2,51,-20,0,,,
390000,0,4,47,19470,0,,,
10000,0,2,24,23621,0,,,
1.00E+05,1,3,24,416741,0,,,
150000,0,2,31,-70,0,,,
370000,1,4,46,332223,0,,,
3.00E+05,0,3,41,65063,0,,,
3.00E+05,1,4,40,62873,0,,,
480000,1,3,38,191870,0,,,
130000,0,3,39,0,0,,,
280000,0,4,31,740100,0,,,
50000,0,3,35,2728,0,,,
2.00E+05,0,3,34,6568,0,,,
390000,1,4,39,349400,0,,,
5.00E+05,0,4,35,161346,0,,,
50000,0,3,28,-358,0,,,
50000,0,4,28,62407,0,,,
150000,0,4,29,555741,0,,,
60000,0,3,29,146085,0,,,
190000,0,2,37,848720,0,,,
2.00E+05,1,4,29,38426,0,,,
30000,1,3,25,44492,0,,,
50000,0,2,27,0,0,,,
2.00E+05,0,4,42,-800,0,,,
50000,1,2,53,180111,0,,,
380000,0,4,48,1392392,0,,,
440000,1,3,40,-11,0,,,
310000,0,3,41,995409,0,,,
20000,1,4,22,9500,0,,,
180000,1,2,27,-2863,0,,,
110000,0,4,46,375542,0,,,
260000,1,4,44,-41741,0,,,
150000,0,4,38,565860,0,,,
130000,0,4,27,0,0,,,
310000,1,2,27,435008,0,,,
30000,0,2,53,-273,0,,,
220000,1,3,27,0,0,,,
5.00E+05,1,3,35,-72,0,,,
170000,1,4,40,57473,0,,,
20000,0,2,38,34311,0,,,
240000,1,3,42,0,0,,,
90000,1,2,53,338847,0,,,
2.00E+05,1,2,32,670559,0,,,
130000,1,3,33,-1350,0,,,
230000,0,2,28,45193,0,,,
240000,0,1,40,0,0,,,
120000,0,4,27,184157,0,,,
80000,1,4,27,3379,0,,,
50000,0,3,32,139579,0,,,
390000,0,4,64,190446,0,,,
10000,1,4,29,-242,0,,,
280000,1,2,49,139995,0,,,
20000,1,3,27,84317,0,,,
20000,0,3,47,78750,0,,,
2.00E+05,0,4,35,168004,0,,,
50000,1,3,27,107734,0,,,
240000,0,4,38,-104,0,,,
180000,1,3,27,588058,0,,,
5.00E+05,1,4,37,481233,0,,,
5.00E+05,1,3,39,19842,0,,,
20000,0,3,57,89951,0,,,
20000,0,4,24,-7,0,,,
190000,1,4,40,431386,0,,,
360000,1,3,37,0,0,,,
390000,1,3,34,-3735,0,,,
180000,1,4,42,170004,0,,,
120000,0,3,30,491661,0,,,
30000,1,3,44,49649,0,,,
50000,0,3,27,-82,0,,,
370000,0,2,27,429740,0,,,
1.00E+05,1,3,31,174143,0,,,
20000,1,4,32,0,0,,,
2.00E+05,1,4,36,0,0,,,
2.00E+05,1,2,50,54022,0,,,
30000,0,4,30,69497,0,,,
50000,1,3,36,250350,0,,,
50000,1,2,51,162794,0,,,
70000,1,3,23,30684,0,,,
260000,0,3,31,-326,0,,,
